type,salary,title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,company_logo_url,remote,skill0,level0,skill1,level1,skill2,level2
b2b,25000,Senior Node.js Developer,Centrum,Poznań,PL,"Centrum, Poznań",javascript,remote,ASPER BROTHERS,https://asperbrothers.com,25-35,senior,52.4093634,16.9317991,2022-01-06T12:00:18.905Z,true,asper-brothers-senior-node-js-developer-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/0346f489f727dd59e91b18a71111c0f86ddfe01b.png?1638446034,true,JavaScript,4,Node.js,4,English,4
b2b,20000,Angular Developer,-,Białystok,PL,"-, Białystok",javascript,remote,TypedFlow,http://typedflow.com,10+,mid,53.1324886,23.1688403,2022-01-06T12:00:18.905Z,true,typedflow-angular-developer-988e304d-f61b-4235-991e-117a6ba80864,https://bucket.justjoin.it/offers/company_logos/thumb/efbaab221383b9d897625a3d12ea2386ccf52da7.png?1638444134,true,TypeScript,3,JS ES6,3,Angular,3
b2b,22000,Senior Frontend Developer,Lubostroń 1,Kraków,PL,"Lubostroń 1, Kraków",javascript,remote,Kitopi,http://kitopi.com,70,senior,50.015284,19.902203,2022-01-06T12:00:18.905Z,true,kitopi-senior-frontend-developer,https://bucket.justjoin.it/offers/company_logos/thumb/5bb43ecf9a96a2d6cfaee80c516cf8e7c52f520e.jpeg?1602671419,true,TypeScript,4,JavaScript,4,React,4
b2b,26162.5,Software Engineering Manager,Rathausstraße 1/2. OG,Wiedeń,AT,"Rathausstraße 1/2. OG, Wiedeń",java,remote,Adverity,https://www.adverity.com/,300,senior,48.2088065,16.3555623,2022-01-06T12:00:18.905Z,true,adverity-software-engineering-manager,https://bucket.justjoin.it/offers/company_logos/thumb/a10adade7969613a9b08b4175f93f6f5793d6201.png?1632228161,true,JVM,4,,,,
permanent,8000,Business Analyst,Gawronów 6,Katowice,PL,"Gawronów 6, Katowice",analytics,partly_remote,3Soft S.A.,https://www.3soft.pl/,90+,mid,50.2369887,19.0039035,2022-01-06T12:00:18.905Z,false,3soft-s-a-business-analyst-katowice,https://bucket.justjoin.it/offers/company_logos/thumb/f12f893ae7cf1faaa3f06fb5f559f93909136d89.png?1639739797,false,Team Player,3,Communication Skills,3,Business Analysis,3
b2b,9250,Junior Java Developer,Zabłocie 43A,Kraków,PL,"Zabłocie 43A, Kraków",java,remote,Codibly,http://www.codibly.com,70+,junior,50.0492467,19.9654893,2022-01-06T12:00:18.905Z,true,codibly-junior-java-developer,https://bucket.justjoin.it/offers/company_logos/thumb/ac8a4cf82a270ba741da5640abe060ca81b680eb.png?1606153824,true,Spring,2,Microservice Architecture,2,Java 8,3
permanent,21500,Cloud Architect,Centrum,Warszawa,PL,"Centrum, Warszawa",architecture,remote,ARCHE CONSULTING,http://www.arche-consulting.pl,60,mid,52.2302091,21.0113922,2022-01-06T12:00:18.905Z,true,arche-consulting-cloud-architect,https://bucket.justjoin.it/offers/company_logos/thumb/c02593904fd27d5170fafa10c63b647b4a7f3fe8.png?1639740788,true,Amazon AWS,1,Architecture,3,Azure,3
permanent,6000,Junior DevOps Engineer,Al. Jerozolimskie 100,Warszawa,PL,"Al. Jerozolimskie 100, Warszawa",devops,partly_remote,Execon,http://execon.pl,140,junior,52.221902,20.976578,2022-01-06T12:00:18.905Z,true,execon-junior-devops-engineer-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/2c7e3e7c7315a3b45aed3082aee35debff5dfb6b.png?1639396710,false,Shell,2,Git,2,Linux,2
b2b,11000,Product Designer,Nowowiejskiego 55,Poznań,PL,"Nowowiejskiego 55, Poznań",ux,remote,Apptension,https://www.apptension.com/careers,60+,mid,52.4141782,16.920084,2022-01-06T12:00:18.905Z,true,apptension-product-designer-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/7d903616c613a61992beea463b2fbc454097b6e8.png?1636034294,true,Design Thinking,3,UX Design,3,UI Design,3
b2b,13600,Java Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",java,remote,Codibly,http://www.codibly.com,70+,mid,52.2293754,21.0131961,2022-01-06T12:00:18.905Z,true,codibly-java-developer-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/5844ae229dae3a999506c422e8b677a0788233a1.png?1625228059,true,Spring/Hibernate,3,Java 11,3,Java 8,3
b2b,16750,Java Backend Developer,Lubostroń 1,Kraków,PL,"Lubostroń 1, Kraków",java,remote,Kitopi,https://kitopi.com,70,mid,50.015284,19.902203,2022-01-06T12:00:18.905Z,true,kitopi-java-backend-developer,https://bucket.justjoin.it/offers/company_logos/thumb/5309b5747c1d4f6e904091234d679405587bd57e.jpeg?1609244107,true,Clean Code,3,OOP,3,Java,3
b2b,19000,MID/Senior Software Developer,Domaniewska 50,Warszawa,PL,"Domaniewska 50, Warszawa",java,partly_remote,StepStone Services,http://www.stepstoneservices.pl,280+,mid,52.1836762,20.9953747,2022-01-06T12:00:18.905Z,true,stepstone-services-mid-senior-software-developer,https://bucket.justjoin.it/offers/company_logos/thumb/dcdfa4a7c7ee1d731d6a5f04da9513fa2bfa479e.png?1629188539,false,Spring Boot,4,Spring,4,Java,4
permanent,9000,Fullstack Python Developer,al. Mickiewicza 30,Kraków,PL,"al. Mickiewicza 30, Kraków",python,office,Akademia Górniczo-Hutnicza w Krakowie,https://www.agh.edu.pl/,>4000,mid,50.0689911,19.9266149,2022-01-06T12:00:18.905Z,true,akademia-gorniczo-hutnicza-w-krakowie-fullstack-python-developer,https://bucket.justjoin.it/offers/company_logos/thumb/5abd1301a8d72afeeea5d1ec8b85f1d40b1bcb38.jpg?1630585735,false,HTML,3,Git,3,Django,3
permanent,26526.5,Senior Android Engineer,Centrum,Berlin,DE,"Centrum, Berlin",mobile,remote,Lottie,https://golottie.com/,10+,senior,52.5372897,13.3602743,2022-01-06T12:00:18.905Z,true,lottie-senior-android-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/e53192ca34be49a98ab65ba06d55c8e63d13cf8b.jpg?1623326800,true,Kotlin,4,Android,4,,
permanent,7000,Junior Software Engineer,Murawa 12-18,Poznań,PL,"Murawa 12-18, Poznań",java,remote,Wunderman Thompson Technology,https://www.wundermanthompson.com/poland,200+,junior,52.427814,16.936438,2022-01-06T12:00:18.905Z,true,wunderman-thompson-technology-junior-software-engineer-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/5e22e55e85888d87c1fed97da97bea3e5b042707.png?1639743289,true,REST,2,Git,2,Java,2
mandate_contract,3750,Product Management Intern,pl. Trzech Krzyży 10/14,Warszawa,PL,"pl. Trzech Krzyży 10/14, Warszawa",pm,partly_remote,Lite e-Commerce,http://www.lite.tech,50-100,junior,52.2294112,21.0229267,2022-01-06T12:00:18.905Z,true,lite-e-commerce-product-management-intern-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/8c97d62df00b11fcb85201a02ec7d934a7652622.png?1640172151,false,Product Management,1,,,,
b2b,17500,C/C++ Embedded Software Engineer,Grabarska 2,Wrocław,PL,"Grabarska 2, Wrocław",c,remote,Consult Red,https://consult.red,250,mid,51.1108463,17.0251913,2022-01-06T12:00:18.905Z,true,consult-red-c-c-embedded-software-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/7f1a797d1a39a2f2acdf0289ae91d9b46216064d.jpg?1598008264,true,C,3,English,4,C++,4
b2b,13500,UI/UX Designer,Miłkowskiego,Kraków,PL,"Miłkowskiego, Kraków",ux,remote,Strix,http://strix.net,100+,mid,50.0275347,19.9201588,2022-01-06T12:00:18.905Z,true,strix-ui-ux-designer,https://bucket.justjoin.it/offers/company_logos/thumb/1aa1ff0de2207942f6f5b1a59a0127a88d4a6512.png?1639391304,true,Photoshop,3,UI,3,UX Design,3
permanent,9000,Quality Engineer,-,Warszawa,PL,"-, Warszawa",testing,remote,Siemens Digital Logistics ,https://www.siemens-digital-logistics.com/home-en,300+,mid,52.2296756,21.0122287,2022-01-06T12:00:18.905Z,true,siemens-digital-logistics-quality-engineer-b8339d37-d4d0-440f-9573-50203ef2e60b,https://bucket.justjoin.it/offers/company_logos/thumb/d975e627bc17cc0edffaee9ac2da414ab94ce167.png?1639654607,true,Test Rail,3,JIRA,3,SQL,3
permanent,36640,Senior Software Engineer,Centre,New York,US,"Centre, New York",javascript,remote,Decrypt,https://decrypt.co/,10+,senior,40.7131386,-74.0036107,2022-01-06T12:00:18.905Z,true,decrypt-senior-software-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/9ecef8e7607c54f04fae4f2a0609d9b7776b782b.png?1623327144,true,React,4,Docker,4,JavaScript,4
b2b,17500,Senior Frontend Developer (React),Ofiar Oświęcimskich 17,Wrocław,PL,"Ofiar Oświęcimskich 17, Wrocław",javascript,remote,Studio Software,https://studiosoftware.com,30+,senior,51.1084059,17.031682,2022-01-06T12:00:18.905Z,true,studio-software-senior-frontend-developer-react,https://bucket.justjoin.it/offers/company_logos/thumb/52c8b5933b7e3164973b95be83c17aae8cd2f856.png?1572532145,true,React,5,HTML5 / CSS3,5,JavaScript,5
b2b,29250,Solution Architect,Mokotowska,Warszawa,PL,"Mokotowska, Warszawa",architecture,remote,ASTEK Polska,http://astek.pl/,1700,senior,52.2226122,21.0197716,2022-01-06T12:00:18.905Z,true,astek-polska-solution-architect-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/bce204be424eb98b743d019358eb3be541f71d1a.jpg?1640695361,true,ITOM,3,Asset management,3,Service Now,4
b2b,14500,Frontend Developer,Centrum,Kraków,PL,"Centrum, Kraków",javascript,remote,TimeCamp S.A.,https://www.timecamp.com/,40+,mid,50.0550498,19.9259309,2022-01-06T12:00:18.905Z,true,timecamp-s-a-frontend-developer-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/650dc70a4e93096c07a76930593e57236ba1ea69.png?1638360385,true,CSS3,4,Redux,4,ReactJS,4
b2b,14000,PHP Developer,Dziekońskiego 3,Warszawa,PL,"Dziekońskiego 3, Warszawa",php,partly_remote,SYZYGY,https://www.syzygy.pl,50-100,senior,52.1947559,21.047791,2022-01-06T12:00:18.905Z,false,syzygy-php-developer-e5f7564d-1684-45ee-ad33-079fa875814d,https://bucket.justjoin.it/offers/company_logos/thumb/2c1eec77ac24d54075daac7ac9aebd96e5eadff4.png?1637234071,false,Symfony,4,PHP,4,,
b2b,25000,Senior Embedded Software Engineer,Kleczkowska 45,Wrocław,PL,"Kleczkowska 45, Wrocław",c,remote,blue veery,https://blue-veery.com/,10-50,senior,51.1273056,17.0257904,2022-01-06T12:00:18.905Z,true,blue-veery-embedded-software-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/391d26e7ffb23e58038f6007536c6872ff60e582.png?1639396544,true,Embedded C,3,Linux,4,C,4
b2b,18500,"Software Engineer, React Components",Centrum,Kraków,PL,"Centrum, Kraków",javascript,remote,PubNub,http://www.pubnub.com,100 - 150,mid,50.0646501,19.9449799,2022-01-06T12:00:18.905Z,true,pubnub-software-engineer-react-components-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/a9f87422f644822150f80d3de576168835be4187.png?1637855475,true,English,4,Communication Skills,4,Teamwork,4
b2b,22680,Node.js Developer,ul. Żwirki i Wigury 16a,Warszawa,PL,"ul. Żwirki i Wigury 16a, Warszawa",javascript,remote,IN Team,https://in-team.com.pl,60+,senior,52.1888708,20.981759,2022-01-06T12:00:18.905Z,true,in-team-node-js-developer,https://bucket.justjoin.it/offers/company_logos/thumb/ecab8c8eba5058d7a8bff3d0db95244dc31d14a5.png?1634286720,true,Node.js,4,TypeScript,4,JavaScript,4
b2b,25800,Senior Software Engineer,Centrum,Warszawa,PL,"Centrum, Warszawa",java,remote,MillionPugs,http://www.millionpugs.com,20-30,senior,52.2293754,21.0131961,2022-01-06T12:00:18.905Z,true,millionpugs-software-engineer-warsaw,https://bucket.justjoin.it/offers/company_logos/thumb/6b694c5879096ae100be031a0005ce7262b2735e.png?1623223272,true,Agile,4,Spring,4,Java,4
b2b,13600,Java Developer,Zabłocie 43A,Kraków,PL,"Zabłocie 43A, Kraków",java,remote,Codibly,http://www.codibly.com,70+,mid,50.0492467,19.9654893,2022-01-06T12:00:18.905Z,true,codibly-java-developer-cf4595f2-ecea-44c2-ac4c-8df42c6b7d01,https://bucket.justjoin.it/offers/company_logos/thumb/b6e2adf223a7972726b4dceb108e71d5a2d70d48.png?1603714441,true,Spring/Hibernate,3,Java 11,3,Java 8,3
b2b,23000,Android Developer (Remote),Śródmieście,Poznań,PL,"Śródmieście, Poznań",mobile,remote,superdevs,http://superdevs.com,80,senior,52.4119633,16.8938633,2022-01-06T12:00:18.905Z,true,superdevs-android-developer-remote-poznan,https://bucket.justjoin.it/offers/company_logos/thumb/5eda77350f5af157b1554d217adac98b6bd93a33.png?1638360176,true,Android,4,Kotlin,4,Java,4
b2b,23000,Android Developer (Remote),Śródmieście,Poznań,PL,"Śródmieście, Poznań",mobile,remote,Superdevs,http://superdevs.com,50,senior,52.4119633,16.8938633,2022-01-06T12:00:18.905Z,true,superdevs-android-developer-remote-fab438b5-f98b-46b0-9698-e2fd0e2161cd,https://bucket.justjoin.it/offers/company_logos/thumb/d187a71c556407d979e402a3b712770484b37645.png?1638360372,true,Android,4,Kotlin,4,Java,4
b2b,24000,Azure Architect (Mid/Senior),Puławska 464,Warszawa,PL,"Puławska 464, Warszawa",architecture,remote,Novaris Sp. z o.o.,http://www.novaris.pl/,100,senior,52.120523,21.0177788,2022-01-06T12:00:18.905Z,true,novaris-sp-z-o-o-azure-architect-mid-senior,https://bucket.justjoin.it/offers/company_logos/thumb/1171ca23018ec38adbd8b38028cfa1577ba51cd5.JPG?1631279082,true,Azure Services,3,Azure Kubernetes Service,3,Azure,3
b2b,12500,Remote Jr/Mid Frontend Developer,Jutrzenki 116,Warszawa,PL,"Jutrzenki 116, Warszawa",javascript,remote,Comp S.A.,http://comp.com.pl,50+,junior,52.1935854,20.9300511,2022-01-06T12:00:18.905Z,false,comp-s-a-remote-jr-mid-frontend-developer,https://bucket.justjoin.it/offers/company_logos/thumb/d82f92e05869e4522d6a8e71a72cf9db5e559aab.png?1637841940,true,HTML,3,CSS3,3,Angular,3
b2b,14500,Frontend Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,TimeCamp S.A.,https://www.timecamp.com/,40+,mid,52.2302091,21.0113922,2022-01-06T12:00:18.905Z,true,timecamp-s-a-frontend-developer-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/aa1489cf1be96d8d005d030b309ef58ce101a98d.png?1638360274,true,CSS3,4,Redux,4,ReactJS,4
b2b,13000,Mid Front-End Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,commerce-ui,https://www.commerce-ui.com/,<10,mid,51.1386261,17.0809059,2022-01-06T12:00:18.905Z,true,commerce-ui-mid-front-end-developer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/2ddc2f6dfcdd1b850f9523ff1f4924354483f146.png?1628078187,true,CSS,4,HTML,4,JS,4
b2b,13600,Java Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",java,remote,Codibly,http://www.codibly.com,70+,mid,51.1106992,17.0323662,2022-01-06T12:00:18.905Z,true,codibly-java-developer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/12c1b1eecfc6655e624fb56e75ef017707014651.png?1625227932,true,Spring/Hibernate,3,Java 11,3,Java 8,3
b2b,15000,Mid PHP/JS Developer,Centrum,Gdańsk,PL,"Centrum, Gdańsk",php,remote,YourCX,https://yourcx.io,5,mid,54.3871819,18.5942542,2022-01-06T12:00:18.905Z,true,yourcx-remote-fullstack-dev-php-vue-js-31a86b9d-38f4-449a-b717-02c96a11e134,https://bucket.justjoin.it/offers/company_logos/thumb/2e54eccae1410a361f0f1e36a0cf331421a0e0f2.png?1640606093,true,JavaScript,4,Polish,4,PHP,4
permanent,22500,Senior Quality Engineer,Przeskok 2,Warszawa,PL,"Przeskok 2, Warszawa",testing,partly_remote,Snowflake,https://www.snowflake.com/,3000+,senior,52.2332604,21.0140928,2022-01-06T12:00:18.905Z,true,snowflake-senior-quality-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/97154cd03cb24d868929b55e084e5928ef9ca523.png?1631101573,false,TypeScript,4,Test Automation,4,Quality Assurance,5
permanent,10000,Analityk Biznesowy (IT),Centrum,Łódź,PL,"Centrum, Łódź",analytics,remote,Adamed,http://www.adamed.com,2000,mid,51.7709492,19.4617189,2022-01-06T12:00:18.905Z,false,adamed-analityk-biznesowy-it-lodz,https://bucket.justjoin.it/offers/company_logos/thumb/01dd06e279c5da005876e5aeec56ad6d76cd5289.png?1637838978,true,BPMN 2.0,3,UML,3,Analytical Thinking,3
b2b,18850,Scrum Master,Jaśkowa Dolina 17A,Gdańsk,PL,"Jaśkowa Dolina 17A, Gdańsk",pm,remote,STX Next,https://stxnext.com,+400,senior,54.3742654,18.6038943,2022-01-06T12:00:18.905Z,true,stx-next-scrum-master-gdansk,https://bucket.justjoin.it/offers/company_logos/thumb/6547997927e79f6fb6b22ee9d78cf92efb1469fa.png?1639741726,true,English,4,Scrum,4,Agile,4
b2b,14500,Senior Product Designer,Tęczowa 7,Wrocław,PL,"Tęczowa 7, Wrocław",ux,remote,Tooploox,http://tooploox.com,140,senior,51.1069033,17.0179455,2022-01-06T12:00:18.905Z,true,tooploox-senior-product-designer,https://bucket.justjoin.it/offers/company_logos/thumb/01fcc015af871c6e23f6f8dd58b4ae7e4c3019bd.png?1638472247,true,UX Design,4,UI Design,4,,
b2b,18000,Senior React Native Developer,Mokotowska 1,Warszawa,PL,"Mokotowska 1, Warszawa",mobile,remote,ASTEK Polska,http://astek.pl/,1700,senior,52.2177616,21.0157913,2022-01-06T12:00:18.905Z,true,astek-polska-senior-react-native-developer,https://bucket.justjoin.it/offers/company_logos/thumb/36023bcc14ec6122ab6ce179bc33a51c3dea6f07.jpg?1638864189,true,Git,5,JIRA,5,React Native,5
b2b,20000,Integration Developer,al. Niepodległości 69,Warszawa,PL,"al. Niepodległości 69, Warszawa",net,remote,Sii,https://sii.pl/en/,5 500+,mid,52.1904733,21.0157465,2022-01-06T12:00:18.905Z,true,sii-integration-developer,https://bucket.justjoin.it/offers/company_logos/thumb/d8408c956e7f188cdd5ca8cb19fdce8d4a1237b4.jpg?1637077508,true,.Net,3,SQL,4,BizzTalk,4
b2b,12500,UI/UX Designer,Zabłocie 43a,Kraków,PL,"Zabłocie 43a, Kraków",ux,remote,Codibly,http://www.codibly.com,90+,mid,50.0492467,19.9654893,2022-01-06T12:00:18.905Z,true,codibly-ui-ux-designer,https://bucket.justjoin.it/offers/company_logos/thumb/6db80ded27dd81e077f7931474f23cba8d587c01.png?1617356171,true,Figma,3,Sketch,3,Adobe XD,3
b2b,19500,Senior JavaScript Developer,ul. Wyspiańskiego 10/5,Poznań,PL,"ul. Wyspiańskiego 10/5, Poznań",javascript,remote,Fitatu,https://www.fitatu.com/,50+,senior,52.398613,16.899779,2022-01-06T12:00:18.905Z,true,fitatu-senior-javascript-developer,https://bucket.justjoin.it/offers/company_logos/thumb/636ce21ecb0b5d014986d6f12d96f3c0273bbb45.png?1636962642,true,HTML,4,React Native,4,JavaScript,4
b2b,19000,Data Engineer,Kolejowa 5/7,Warszawa,PL,"Kolejowa 5/7, Warszawa",python,partly_remote,Packhelp S.A.,https://packhelp.com,+200,senior,52.2248967,20.9721353,2022-01-06T12:00:18.905Z,true,packhelp-s-a-data-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/3fe6b4b39650d629ec98effcdb4883e17cf25cfe.jpg?1640777143,false,Cloud,4,,,,
mandate_contract,19750,Senior iOS Developer,Przemysłowa 12,Kraków,PL,"Przemysłowa 12, Kraków",mobile,remote,Untitled Kingdom,https://www.untitledkingdom.com,+40,senior,50.0482224,19.9594764,2022-01-06T12:00:18.905Z,true,untitled-kingdom-senior-ios-developer-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/fe6a6c91683d97c8bcc5791d2efc653652b10f38.png?1640088800,true,Git,4,RxSwift,4,iOS,4
b2b,21840,SysOps,Taśmowa 7,Warszawa,PL,"Taśmowa 7, Warszawa",architecture,partly_remote,ITLT,http://www.itlt.pl,100,mid,52.1798825,20.9896461,2022-01-06T12:00:18.905Z,true,itlt-sysops-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/5e7b239795cc424649fcc735e2dfcf20196f4f26.jpg?1639742724,false,Windows,3,Amazon AWS,3,Linux,4
b2b,20000,Angular Developer,-,Rzeszów,PL,"-, Rzeszów",javascript,remote,TypedFlow,http://typedflow.com,10+,mid,50.0411867,21.9991196,2022-01-06T12:00:18.905Z,true,typedflow-angular-developer-e4aec480-0e1d-464e-8d84-0b664ba61e7a,https://bucket.justjoin.it/offers/company_logos/thumb/5d8113ade080d0cb48e1b781fb8894f5f1ddfd4f.png?1638444145,true,TypeScript,3,JS ES6,3,Angular,3
mandate_contract,12500,iOS Developer,Przemysłowa 12,Kraków,PL,"Przemysłowa 12, Kraków",mobile,remote,Untitled Kingdom,https://hubs.la/H0FGNQg0,40+,mid,50.0482228,19.9594464,2022-01-06T12:00:18.905Z,true,untitled-kingdom-ios-developer-44ec29bf-3667-44ea-8ef2-5e8b098ec92a,https://bucket.justjoin.it/offers/company_logos/thumb/720383a01b494d8301b7e95cc1a7670a1d058e62.png?1611932701,true,Xcode/Appcode,3,Git,3,Objective-C / Swift,3
b2b,24500,Android Developer,Zwyciezców 2,Warszawa,PL,"Zwyciezców 2, Warszawa",mobile,remote,Selectivv sp. z o.o.,https://selectivv.com/,25-40,mid,52.2301696,21.0513936,2022-01-06T12:00:18.905Z,true,selectivv-sp-z-o-o-android-developer,https://bucket.justjoin.it/offers/company_logos/thumb/d88900c0486affb5fb4ead7019f14bbf869ef73e.png?1639572591,true,CI/CD,2,Firebase,2,Android,3
b2b,18000,C++ Developer,Piotrkowska 280 A,Łódź,PL,"Piotrkowska 280 A, Łódź",c,remote,Optimo Development,https://optimodevelopment.com/,25-50,senior,51.7458846,19.4618584,2022-01-06T12:00:18.905Z,true,optimo-development-c-developer,https://bucket.justjoin.it/offers/company_logos/thumb/5495696cda1b284d88eeb6816218f26057d20e81.png?1578908209,true,MySQL / NoSQL,3,Linux / Unix,4,C++,4
b2b,11500,Mid/ Senior Unreal Developer,ul. PL. STRZELECKI 25 50-224,Wrocław,PL,"ul. PL. STRZELECKI 25 50-224, Wrocław",game,remote,Samurais,https://www.theknightsofunity.com/,10,senior,51.1227061,17.026766,2022-01-06T12:00:18.905Z,false,samurais-mid-senior-unreal-developer,https://bucket.justjoin.it/offers/company_logos/thumb/0e3f428f10ec5b72122b3ebfe1ab8b9096fead7f.png?1635763096,true,Git,4,C++,4,Unreal Engine 4,4
b2b,19000,Senior QA Engineer,al. Zwycięstwa 96/98,Gdynia,PL,"al. Zwycięstwa 96/98, Gdynia",testing,remote,Idego,http://idego.io,90+,senior,54.494888,18.5381079,2022-01-06T12:00:18.905Z,true,idego-senior-qa-engineer-15bdaea4-9525-4c1a-9133-380b419a3bf5,https://bucket.justjoin.it/offers/company_logos/thumb/31fdc7352049d0ba4586946e78afc5dcf7515f61.png?1638359405,true,Problem Solving,4,English,4,Test Automation,4
b2b,22000,Data Engineer,Lubostroń 1,Kraków,PL,"Lubostroń 1, Kraków",data,remote,Kitopi,https://kitopi.com,70,senior,50.015284,19.902203,2022-01-06T12:00:18.905Z,true,kitopi-data-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/a421aa2fd4bfcb18ab18e2735e3363664c719603.jpeg?1617113416,true,mpp,3,SQL,4,Python,4
b2b,25800,Senior Frontend Engineer,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,MillionPugs,http://www.millionpugs.com,20-30,senior,52.2293754,21.0131961,2022-01-06T12:00:18.905Z,true,millionpugs-senior-frontend-software-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/2fa13ddd2efbd8efe5d502cefdcb534e3327d0d9.png?1623224177,true,CSS3,4,JavaScript,5,React,5
permanent,9000,Quality Engineer,-,Kraków,PL,"-, Kraków",testing,remote,Siemens Digital Logistics ,https://www.siemens-digital-logistics.com/home-en,300+,mid,50.0646501,19.9449799,2022-01-06T12:00:18.905Z,true,siemens-digital-logistics-quality-engineer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/f71bc44ce918bde0d7ab75d0fbb78eefd16a34fb.png?1639654552,true,Test Rail,3,JIRA,3,SQL,3
b2b,7500,Technical Support Consultant,"Bukowińska 22B , 3 piętro",Warszawa,PL,"Bukowińska 22B , 3 piętro, Warszawa",data,remote,Primaris,https://primaris.eu/,130+,mid,52.1811173,21.0268517,2022-01-06T12:00:18.905Z,true,primaris-technical-support-consultant-a9b333f8-74b1-410e-84f0-15d9a0ccccf7,https://bucket.justjoin.it/offers/company_logos/thumb/f1c05ba05b3efae7ed317183189579b8faf3d485.png?1640171867,true,SQL,1,,,,
b2b,25200,Cloud Infrastructure Engineer,Towarowa,Warszawa,PL,"Towarowa, Warszawa",devops,remote,7N,https://www.7n.com,800+,mid,52.2302035,20.9850475,2022-01-06T12:00:18.905Z,true,7n-cloud-infrastructure-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/c9d282e93883bf55b90014c5117605da0ee04871.png?1638357515,true,Terraform/CloudFormation,3,IaC,3,AWS / Azure / GCP,3
